date,time,user_name,text,link,retweet_counts,favorite_counts
2019-03-31,12:18:04,sum_home,제가 당선된다면 전 국민에게 원하는 입생로랑 제품을 드리겠습니다.,https://twitter.com/sum_home/status/1112328203601772545,1,4
2019-03-31,12:16:59,BoSjhBOjMH3mQaa,http://www.joatoto.com 한기총 제25대 대표회장으로 당선된 목사님 클라스. http://rviv.ly/wVZKNM,https://twitter.com/BoSjhBOjMH3mQaa/status/1112327932691664896,0,0
2019-03-31,12:15:44,pxxxwhoxxxq,기사 잘 보고 왔는데 댓글 왜 이러냐.. 당선 축하드리고 응원합니다,https://twitter.com/pxxxwhoxxxq/status/1112327614683729921,0,0
2019-03-31,12:08:32,skymbiz,국민을 개 돼지리고 외쳐도 당선시켜주는 그대들은 진정 개돼지만도 못하 지.....,https://twitter.com/skymbiz/status/1112325805948854272,0,0
2019-03-31,12:07:22,no__ir,당선신이여 앞줄로 잘부탁합니다,https://twitter.com/no__ir/status/1112325509730295808,0,0
2019-03-31,12:07:08,ljchan95,경남FC위기만 얘기할게아니고 선거법위반으로 자유당 후보가 당선되어도 당선무효가 될것이라고 해야되는거 아니냐? https://news.v.daum.net/v/20190331154201958?f=m,https://twitter.com/ljchan95/status/1112325452603899904,0,0
2019-03-31,12:03:37,thdnjs4710,현재의 민주당 지도부는 정상적이고 상식적인 문재인 대통령을 지지하고 지키기위해 선거에서 반드시 이길수 있게 최선을 다하는 당원들의 뜻대로 가고 있답니다 그렇다고 문통을 끝임없이 끌어내리려고 안달하는 적폐투기전문당후보를 당선시키려고 최선을 다하던 자칭 문파들의 말을 들을수도 없고 ,https://twitter.com/thdnjs4710/status/1112324569132486657,0,0
2019-03-31,12:02:45,no__ir,요코아리 미쳤냨ㅋㅋㅋㅋㅋㅋㅋ 당선은 잘되겠넼ㅋㅋㅋㅋㅋ 노가미쇼 94회는 요코아리로 합시다 ㅋㅋㅌㅋㅋㅋㅋ,https://twitter.com/no__ir/status/1112324347371216896,0,0
2019-03-31,12:01:53,DM_0224,제기랄...역시 트위터에서 당선하는게 아니였어 ,https://twitter.com/DM_0224/status/1112324130081140736,51,42
2019-03-31,12:00:05,Cicci_Bocetti_b,"챕터 1, 제1대 갓파더 루치아노 보체티. 그의 유언대로 써니보이는 패밀리 비즈니스를 모두 합법화할 것이다. 그리고 상원의원에 당선될 것이다? 근본도 모르는 자식이 무슨..!",https://twitter.com/Cicci_Bocetti_b/status/1112323677083697153,0,0
2019-03-31,11:56:34,ultrabuyer,축구장 유세의 문제는 당선되도 무효가 되는 공직선거법 위반이다. 경남 fc 의 징계보다 창원 성산은 또 국회의원없이 살 수도 있다는거다.,https://twitter.com/ultrabuyer/status/1112322791708098560,0,0
2019-03-31,11:51:38,angelohoneykim,양문석은 아직까진 좋은 사람 같은데 당선되면 해골찬 쌍놈새한테 좀 들이받아주기를! https://twitter.com/Rendez_bous/status/1111979688111423488?s=19,https://twitter.com/angelohoneykim/status/1112321550819090433,0,0
2019-03-31,11:50:20,kamikun_s,만우절이라도 장난은 적당선까지 하는것이 좋습니다 여러분 ,https://twitter.com/kamikun_s/status/1112321225584328704,0,14
2019-03-31,11:47:03,mcnsrwwi6,"[7.30재·보선] 박광온, 수원 정(영통) 국회의원 당선",https://twitter.com/mcnsrwwi6/status/1112320397343494145,0,0
2019-03-31,11:43:44,joyfulsawer,내년 총선에서는 당에 대한 심판을 할것 이라 한다. 국개들 뽑아주면 전부 지가 잘나서 당선된 줄 안다고 한다. 민주당이 대통령 정책에 딴지거는것 빼고는 하는게 없다고 한다. 내년 민주당 총선 폭망~~ #무능한_당댚_골빈찬은_ 사퇴하라,https://twitter.com/joyfulsawer/status/1112319565533343745,0,0
2019-03-31,11:35:55,yabaiyatsu_AGNV,결정했어! 라스 단독 최속당선 되면 라스라이브 갈거시다,https://twitter.com/yabaiyatsu_AGNV/status/1112317596496326657,0,0
2019-03-31,11:30:48,mindpager,"""더구나 ‘여영국 당선이 확실하다, 이제 소신껏 찍어도 된다’면서 민주 진보의 표가 현장에서 분산되고 있기 때문이다. 즉 보수의 표는 강하게 결집하고 민주 진보의 표는 느슨하게 이완되고 있다""",https://twitter.com/mindpager/status/1112316309675507712,0,0
2019-03-31,11:21:30,crystalsnowinst,차라리 13만 석에 1회차씩만 당선이면 좋겠어... 다 가는 거 확정해놓고 1매 2매면 몰라...,https://twitter.com/crystalsnowinst/status/1112313969606193153,0,0
2019-03-31,11:20:48,yutapangin,너~무너무 오길 잘했다고 생각한 네오시티 재팬 사이타마 오라스 !!! (з´⌣`ε) 일하는데 무리하면서 까지 당선표니까 가자.. 하고 간건데.. 공연 보면서 정말 너무 오길 잘했다고 생각하고 .. 목소리 다쉬고 굿즈티셔츠 내눈앞에 아른거리긴 하지만 유타나라에서 유타 볼수 있어서 너무 행복했어 ,https://twitter.com/yutapangin/status/1112313791004311553,0,2
2019-03-31,11:19:08,Joyfuldsk,부정선거 운동해서라도 그당선시키면 장땡~?? 몰라서 그랬겠지?? 넌 아는게 뭐냐? 기억력도 없고 아는것도 없으면서 어쩌자는 거지?? ,https://twitter.com/Joyfuldsk/status/1112313374002409472,0,0
2019-03-31,11:07:02,yagooking,진순정후보 연설-당선결정적(190330) https://youtu.be/VorSfNLt-C4 via @YouTube,https://twitter.com/yagooking/status/1112310327146938368,0,1
2019-03-31,10:57:57,H_Black_Wuchang,적당선을 안지킨다면 불쾌할테니깐... 그 정도는 다들 지키겠지,https://twitter.com/H_Black_Wuchang/status/1112308043327234048,0,0
2019-03-31,10:54:18,Kim_Youngsam07,반일의 이야기를 상당하지 않으면 당선 될 수없는 시대였다,https://twitter.com/Kim_Youngsam07/status/1112307125198319616,0,0
2019-03-31,10:47:27,cooljo123,"영화 `공작` 실제 주인공 박채서 김정일 위원장, 김대중 당선 원치 않아 - 매일경제 ",https://twitter.com/cooljo123/status/1112305400089448450,0,0
2019-03-31,10:46:52,newsgongjang,"황교안 축구장 유세 ""자살골 셀프 빅엿!'... 당선되도 당선무효!? ""쫄라 땡큐!!"" ㅋㅋㅋㅋ https://youtu.be/j6r4byIlJiw @YouTube 님이 공유",https://twitter.com/newsgongjang/status/1112305251174891521,2,2
2019-03-31,10:46:01,bewith_0613,오늘 마제님 전시 갔다 왔는데 복권도 5등이고 추첨도 안됐당... 이건 다 머5터 당선을 위한 실패!!!!!!!!!!!!!!라고 정신승리중이니까 제발 나 뽑아주세오ㅠㅠㅠㅠㅠㅠㅠㅠ,https://twitter.com/bewith_0613/status/1112305037374427136,0,0
2019-03-31,10:45:46,abc33883,"문재인은 원래 능력없는 사람이다 박근혜가 하도개판을 쳐놔서 운이좋아 보궐대선에 당선됐고, 김정은이 마음을바꿔 정상회담등이 이루어졌지 문이 한 일은 없다 그림은 201507 새정련 물재인의 셀프디스. ",https://twitter.com/abc33883/status/1112304976670261248,0,0
2019-03-31,10:45:14,joyryu7,우와아.. 애국의 서울소리까지. 양문석 당선 확정. 땅땅땅. 통영과 고성은 추경을 약속한 집권여당 1번 양문석을 의원으로. 조선사업 일으킬 일꾼. &gt;통영-고성 지역 경제 '팍' 살릴 양문석 후보 맞나요? https://youtu.be/CXQgB2MP-Ns @YouTube 님이 공유,https://twitter.com/joyryu7/status/1112304841785659394,0,1
2019-03-31,10:43:35,kim_meme_,여러분 왜 자꾸 양키물 좋아하는걸로 자유민주주의 수호하는 사람처럼 굴어요? 내가 트럼프 당선됐을때 님들 반응 다 봤어...어...아주 다들 미국 시민권가진줄...,https://twitter.com/kim_meme_/status/1112304425178038272,0,4
2019-03-31,10:32:30,britishbot,과거 아일랜드 독립에도 기여했던 신페인당은 아일랜드 민족주의 정당 중에서도 영국과 왕실에 대해 상당히 강경한 태도를 취한다. 당원이 북아일랜드 지역 내에 출마하여 영국 의회에서 당선될 경우 출석하지 않고 여왕에 대해 하는 취임 선서도 거부한다.,https://twitter.com/britishbot/status/1112301636708265984,0,0
2019-03-31,10:32:22,JungJaHyun,..'선거에 당선되기만 하면 선거공약은 중요하지 않다는 인식이 정치권에 광범위하게 퍼져있다. 언제까지 이런 일들을 지켜봐야 하는 걸까? 더구나 그들 스스로 국민 안전을 위해 탈핵 정책이 추진되어야 한다고 강조했던 것을 생각하면 씁쓸함을 넘어 분노',https://twitter.com/JungJaHyun/status/1112301601765511170,0,0
2019-03-31,10:20:57,dalkanzin,이규석씨 교육감 꼭 당선되세요!!,https://twitter.com/dalkanzin/status/1112298728566644736,0,0
2019-03-31,10:20:21,settlersaga1,정의당 애들은 얼마나 정치 편하게 하고 있냐? 이번 보궐에서 당선되면 지들 덕이고 낙선해도 문대통령 탓할것이고 거기서 기레기들이 좋다고 호응해줄텐데,https://twitter.com/settlersaga1/status/1112298580088229889,0,0
2019-03-31,10:18:15,mhwoo6517,그러면 생까고 자유당놈이 당선되면 좋아요?,https://twitter.com/mhwoo6517/status/1112298049903058944,0,0
2019-03-31,10:07:17,crystalsnowinst,올해는 내내 당선 되라고 빌고 있겠군,https://twitter.com/crystalsnowinst/status/1112295292953518081,0,0
2019-03-31,10:07:07,crystalsnowinst,당선되어이라라라랄,https://twitter.com/crystalsnowinst/status/1112295249672433669,0,0
2019-03-31,10:06:46,qkdnlcjfja,"경남FC의 문제가 아니라 자유당패거리들의 문제아닌가.. 부정선거로 당선무효가 되어야한다. 황교안 대표, 축구경기장 안 선거유세..경남FC 벌칙 위기 | 다음뉴스 https://news.v.daum.net/v/20190331154201958?f=m",https://twitter.com/qkdnlcjfja/status/1112295162254778368,0,0
2019-03-31,09:56:12,settlersaga1,정의당이 창원선거 에서 이긴다고 문대통령 민주당 덕이라고 한마디 할거 같냐? 당선되면 지들 잘난덕이고 낙선하면 문대통령 탓하겠지. 뻔하잖아.,https://twitter.com/settlersaga1/status/1112292502160080897,3,0
2019-03-31,09:52:14,eXw1KktJmRrjNeL,슬루바키아 여성대통령 당선을 축하합니다 기회가 되시면 한국에 국빈 방문해 주시기를 바라는 바입니다 진보라서 더 좋고 반갑네요 국정운영 잘하시기를ᆢ,https://twitter.com/eXw1KktJmRrjNeL/status/1112291504599359488,0,0
2019-03-31,09:50:33,alexsaelim,정의당이 마뜩치는 않지만 자한당이 당선되게 둘수는 없지 않을까요? 위 논리로 지난 20년 뒤통수 맞았으나 지난 대선 승민이 표좀 주라구 지랄떠는것보고 오만잡정 다떨어짐.걍 난 쓰레기요 하는 자한당이 아닌척하며 더한쓰레기인 것들보다 나음 !!!!,https://twitter.com/alexsaelim/status/1112291080236494849,0,2
2019-03-31,09:37:39,Constellar_owl,모당선도 그렇고 왜 전 자꾸 이런거만 말씀드리는 걸까여 조선기이담 내지 넘 예뻐요 엄청 기대중이에욤~~~ ^3^,https://twitter.com/Constellar_owl/status/1112287834981830656,0,0
2019-03-31,09:31:25,gurugurulog,뭐 당선 안되면 말짱 꽝이지만,https://twitter.com/gurugurulog/status/1112286265993355264,0,0
2019-03-31,09:18:22,High_history_B,"(유신헌법 배경3) 1971년 7대 대통령 선거에서 박정희 후보는 '40대 기수론'을 내세운 신민당의 김대중 후보를 누르고 간신히 대통령에 당선되요. 또한, 이 때 있었던 국회의원 선거에서도 야당이 선전했어요.",https://twitter.com/High_history_B/status/1112282980389543936,0,0
2019-03-31,09:15:23,Dangjinland,"어차피 박영선이나 진영은 문재인의 버리는 카드입니다.그들의 지역구를 뺏아 문빠들에게 주기 위함이지요.이번 청문회에서 신나게 깨지길 바랐을 겁니다.임명은 하겠지만 이들이 무슨 일을 하겠어요? 청와대가 다 주물러댈텐데,임명을 안해도 공천을 받긴 틀렸고,공천 받아도 총선에서 당선은 어렵죠.",https://twitter.com/Dangjinland/status/1112282231513321472,2,5
2019-03-31,09:14:20,wakchurch,당선무효네 각이 딱 그러네 빼박이네,https://twitter.com/wakchurch/status/1112281965367971846,1,4
2019-03-31,09:11:15,maron_lemon,꽃이 너무 예뻤어요 저는 많은 술 을 마셨어요 모두 의 당선 을 기도아요 보고 싶아요 ,https://twitter.com/maron_lemon/status/1112281188540936192,0,0
2019-03-31,09:10:22,wakchurch,당선 무효네,https://twitter.com/wakchurch/status/1112280968478416896,2,6
2019-03-31,09:09:25,dsk160901,"#황교안 대표, #축구경기장 안 #선거유세..#경남FC 벌칙 위기 https://news.v.daum.net/v/20190331154201958 경남FC #홈경기장 안에서 #선거지원 손학규·이정미 등은 경기장 밖에서만 선거운동 - 자유당은 당선 되어도 당대표의 불법 지원 선거법 위반으로 당선 무효 시켜라 아니라면 경남선관위는 해체 해야 맞다",https://twitter.com/dsk160901/status/1112280726991298561,5,4
2019-03-31,09:08:13,Yuki_Nyang,ㄹㅇ? 아 굿즈 괜히샀나 설정집 사인당선안되고 다운로드카드 하나질렀는데 흑우ㅇㅈ?,https://twitter.com/Yuki_Nyang/status/1112280426066771970,0,0
2019-03-31,09:05:44,dh97dh,가끔 트윗에서 만나는 분들중 나도 정치관련 트윗을 많이 하는편이라 이야기를 나누다 보면 나는 누구 당선될때까지 난 자한당이 없어지는 날까지 난 문재인정부 끝날 때까지 각양각색인데 트윗을 하며 모든이슈에 관여하기도 힘들뿐더러 내가 트윗한다고 많이것이 변하지도 않아요 걍 즐겨요,https://twitter.com/dh97dh/status/1112279802356989953,1,4
2019-03-31,09:05:05,wjdrl,창원 자유당 당선되면 이해찬 대표직 사퇴해야죠 개막장 짓하고 자유당에게 의석 빼앗긴다면 사퇴가 답이죠,https://twitter.com/wjdrl/status/1112279639890644992,0,1
2019-03-31,09:03:05,SelinJimin1013,머5터 당선안된날 내모습 현실이 되지않기를^-^... ,https://twitter.com/SelinJimin1013/status/1112279132925116417,0,0
2019-03-31,09:01:39,udalsan1234,넌 당선되도 ㅎㅎ,https://twitter.com/udalsan1234/status/1112278773590720512,0,0
2019-03-31,08:53:03,jhgfuytrr,"놀랍군. 대학원총학생회긴 하지만. 대학원총학생회, 첫 외국인 학생회장 당선 ",https://twitter.com/jhgfuytrr/status/1112276607761186817,2,1
2019-03-31,08:50:48,seneu_s,오... 알려줘서 고마워 듣고보니 트포2가 제일 적당선을 달리는 게임이었던거네 그럼 시오-뮤주라 말곤 딱히 순서대로 해야하는건 없는거지? 젤다도 여유되면 하나씩 해봐야겠다... 드디어 삼다수라 페큐기계에서 벗어난다,https://twitter.com/seneu_s/status/1112276044038311936,0,0
2019-03-31,08:45:35,gladsgo,배경 : 트럼프 당선 직후의 미국 주인공 : 레즈비언 페미니스트(추측임) 부부 소재 : PC + 도시전설 + 불안증 + (질환과 정세 등으로)불안정한 미래,https://twitter.com/gladsgo/status/1112274730109689856,0,1
2019-03-31,08:43:18,sugadayz_bts,ㅋㅋㅋㅋㅋㅋㅋㅋ지사 당선느낌 무엇 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ당선유이넴 고마워 ㅋㅋㅋ 우리 부산에서 꼭 만나자 ㅋㅋㅋ,https://twitter.com/sugadayz_bts/status/1112274156370845696,0,1
2019-03-31,08:39:30,ngo8518,토착왜구ㆍ반서민ㆍ재벌비호ㆍ5.18까지 부정.모독하는 범죄집단 자한당 해체나 심판위해서라도 여영국ㆍ양문석 후보님 꼭 당선되어야합니다. 서주호 처장님 창원에서 고생많으시네요. 꼭 필승 기도ㆍ기원드려요! 저희들도 끝까지 함께하겠습니다~!! ,https://twitter.com/ngo8518/status/1112273200178577408,18,13
2019-03-31,08:36:14,sin_20130613,아니 너무 잘생겼어 적당선은 훨씬 넘은 외모 ㅠㅠ 김석진 ㅠㅠ 사랑해 김석진,https://twitter.com/sin_20130613/status/1112272379084890113,0,0
2019-03-31,08:35:03,yeokbo,"보통 선거 기간 중에 프로스포츠가 열리면 정치인들이 경기장 근처에서 ""응원합니다"" ""당선되면 지원하겠음(그러니 찍어달라)"" 정도만 하면 되는데, 황교안과 자유한국당 패거리는 당락과 상관없이 일단 구단부터 조지고 보는 행동을 실천하고 유튜브 인증까지.",https://twitter.com/yeokbo/status/1112272080710451200,13,0
2019-03-31,08:26:38,sugamintlife,요번에도 마마 하면 가고싶다 그나저나 마마도 추첨제라 당선좀...ㅠㅠ,https://twitter.com/sugamintlife/status/1112269959927754753,0,1
2019-03-31,08:21:44,kyon_niel1210,(ﾉ￣□￣)ﾉアタレェェェーー！당선！ ※私、最近クジ運いいので代わりに念を送っておきます,https://twitter.com/kyon_niel1210/status/1112268727200866305,0,0
2019-03-31,08:20:02,hjh4967,만약 박그네당 강기윤 당선되면 6개월 후 선거법 위반으로 창원성산은 또 국회의원이 공석됩니다. 황교활은 법과 원칙을 무시하고 불법을 자행하는 그런 자입니다. https://news.v.daum.net/v/20190331154201958?f=m,https://twitter.com/hjh4967/status/1112268299310501889,1,1
2019-03-31,08:14:39,smartgirl79,"45세, 카톨릭 국가에서 낙태반대, 동성애 권리 옹호. 유럽연합(EU) 집행위원회 위원장을 제치고 58%로 유력 정당 지지 없이도 당선. 멋진데. ",https://twitter.com/smartgirl79/status/1112266946580541440,0,0
2019-03-31,08:07:20,new_bbma,나 모당선 모당원 누가 데리고 가주면 좋겠다.. 아직 모당위만 까바서...,https://twitter.com/new_bbma/status/1112265105180225536,0,0
2019-03-31,08:01:40,hiiocks,슬로바키아 첫 여성 대통령 카푸토바 당선 - 여성신문 https://www.womennews.co.kr/news/articleView.html?idxno=187666,https://twitter.com/hiiocks/status/1112263679649681408,0,0
2019-03-31,08:00:18,shinjeonho,"청와대,대한민국 신본주의-민주주의 국가1급 1등 대통령 자격요건을 인터넷 내문서를 보고읽고 처음 읽었습니까?나이가 100세가 되었다고 대통령입니까?서울대 1등 합격한 20살이 되었다고 대통령입니까?목사안수를 받는날이 대통령입니까?대선출마 국가5급이 대통령 당선증을 받았다고 대통령입니까? ",https://twitter.com/shinjeonho/status/1112263333938225152,1,0
2019-03-31,07:52:46,LU1City,"#여영국 지금 창원 성산의 보수표가 결집되고 있는 모양입니다. 오프라인 네트워크 움직임이 심상치 않답니다. 정의당이 마뜩치는 않지만 자한당이 당선되게 둘수는 없지 않을까요? 홍준표가 여영국후보를 도의원시절 말도 안되는 쌩트집으로 ""쓰레기""라고 했다면 저는 여영국을 지지할 겁니다 ",https://twitter.com/LU1City/status/1112261437978640387,24,22
2019-03-31,07:52:18,savi7na07,슬로바키아 첫 여성 대통령 당선/주사나 카푸토바 http://blog.naver.com/savi7na07/221501939229,https://twitter.com/savi7na07/status/1112261323146969089,0,0
2019-03-31,07:50:12,chcrnd,"황교안 대표, 축구경기장 안 선거유세..경남FC 벌칙 위기 | 다음 뉴스 https://news.v.daum.net/v/20190331154201958?f=m 불법선거운동은 사형으로 다스려야 당선되봤자 또 재선거 하겠다",https://twitter.com/chcrnd/status/1112260793762893825,0,0
2019-03-31,07:45:49,xodmfal,"이언주는 그런 것을 지적해야지, 자기 올라갈려고 다른 사람, 그것도 자신이 국회의원이 당선될 수 있도록 열심히 뛰어준 손학규에게 그렇게까지 말하는 것은 분명 실례다. 문제는 그 점에 대해서 사과하기는커녕 다시 손학규를 까대면서 자신의 잘못에서 빠져나가는 것은 막돼먹은 인성을 증명해주는",https://twitter.com/xodmfal/status/1112259688609939457,7,6
2019-03-31,07:32:38,csswook,"이정미 ""창원성산 판세 '비상상황'..보수결집 뛰어넘어야"" https://news.v.daum.net/v/20190331145041745?f=m 당선을 위해 노동적폐 여당후보와 묻지마 단일화하더니 무슨 개소리? 지역사회와 민중당의 진보단일화 내팽개치고 이젠 읍소? 에휴... 가짜 노동존중, 가짜 진보정당 탈이나 벗기를.... #창원성산 #진짜진보_민중당",https://twitter.com/csswook/status/1112256372639358976,5,5
2019-03-31,07:29:18,roby_friends_,"왕의 부인은 장군을 워낙 싫어했기에 페티옹의 당선을 위해 온갖 수단을 동원했다. 페티옹은 알다시피 공화주의자다. 나는 여자들의 정치적 미숙함을 잘 드러내는 가장 좋은 예로 이 일을 꼽는다. _1권, p.563",https://twitter.com/roby_friends_/status/1112255531584937984,0,0
2019-03-31,07:26:51,xox_lmtd,즈라직업? 당연히 대통령 당선후보아닌가요??(급기야,https://twitter.com/xox_lmtd/status/1112254918587371520,0,1
2019-03-31,07:24:42,jiaenikubittake,네!당선했어요. 돌아 오는 길에 열심히 포스터를 보호합니다.ㅎㅎ,https://twitter.com/jiaenikubittake/status/1112254377463439361,0,2
2019-03-31,07:24:36,lbdm0511,선거법 위반.. 구단 측 요구도 무시한 불평등하고 불법적 선거운동 당선돼도 무효!,https://twitter.com/lbdm0511/status/1112254350334672897,4,2
2019-03-31,07:08:14,krm_nv,모당선 정말 재밌어..,https://twitter.com/krm_nv/status/1112250232299900929,0,0
2019-03-31,07:02:35,saeyeon72,불법 선거운동으로 당선되도 당선무효 되는 것임.,https://twitter.com/saeyeon72/status/1112248809285771265,0,0
2019-03-31,07:02:05,kmtachyong,[ XEL UPDATE ]: 근데 어차피 추첨이면 그냥 4개 다 응모할 수 있게 해주세요ㅠㅜ 2개만 하는게 뭐 얼마나 당선 확률이 높아진다고ㅠ,https://twitter.com/kmtachyong/status/1112248683502989312,0,0
2019-03-31,06:57:41,mallsko,"카푸토바, 슬로바키아 첫 여성 대통령 당선 ",https://twitter.com/mallsko/status/1112247578752540673,0,0
2019-03-31,06:56:09,Event_sundyyyyy,내가 이렇게까지 했는데 당선 안되면 선디님이랑 에나엔터 뿌시러 가겠습니다,https://twitter.com/Event_sundyyyyy/status/1112247191232344065,0,0
2019-03-31,06:51:18,T_Etiquette,"너....원래 성격이 그랬던가...? 캐붕도 적당선이 있어. 캐붕이라 해서, 본 캐릭터 설정까지 부수라고는 한적 없다?",https://twitter.com/T_Etiquette/status/1112245971985981440,0,0
2019-03-31,06:47:43,rochan_mugu,아니 미친쉑들아 드립적당히해 존나 아무리 오빠들이 우리 탐라 안본다해도 적당선이 있지 니들만 팬이냐..ㅋㅋ썰러들이 개빻은거 안쓰듯이 니들도 개빻은 발언하면 안되는거야..틧터 몇시간 비웠더니 존나 좆창났네 ㅋㅋㅋㅋㅋㅋㅋ,https://twitter.com/rochan_mugu/status/1112245067119378432,0,0
2019-03-31,06:44:37,unitypress,"@국방장관 해임 건의안. 이 여자가....일 내겠다. 건투.... 경호원 잘 두고... 문재인을 탄핵 심판대에만 올리면 대통령 당선도 가능할 여자 나경원, 건투. ",https://twitter.com/unitypress/status/1112244287058505729,0,0
2019-03-31,06:38:32,unitypress,https://youtu.be/-dt3XVOil0U @@이 여자가....일 내겠다. 건투.... 경호원 잘 두고... 문재인을 탄핵 심판대만 올리면 대통령 당선도 가능할 여자 나경원. 건투.,https://twitter.com/unitypress/status/1112242757878177792,0,2
2019-03-31,06:23:43,jmmm95s,트친분들 모두가 당선되기를 바라고 있어요 !!!!,https://twitter.com/jmmm95s/status/1112239028634419200,0,1
2019-03-31,06:19:35,ika__02ara0805,"아,아 그그...이게 당선이 되면 당선됐다 되지않았다 문자가 갈거에요..!",https://twitter.com/ika__02ara0805/status/1112237988111699968,0,0
2019-03-31,06:05:40,okdailymail,"[데일리메일] [데일리메일]“13대 대선,김현희 국내이송 아니면 노태우 대통령 당선 힘들었다”➨전두환 정권 ""대선前 이송"" 강행 http://www.dailymail.kr/news/article.html?no=35792",https://twitter.com/okdailymail/status/1112234484567400448,0,0
2019-03-31,06:03:17,Hokou_M,눈물나 당선도안됨,https://twitter.com/Hokou_M/status/1112233887550177281,0,0
2019-03-31,06:02:28,jiminiehana,아잇 스탠딩 하시려면 허리가 중요한데!!!!!(당선은 나중일.....,https://twitter.com/jiminiehana/status/1112233680448049155,0,0
2019-03-31,05:53:19,_save___,"카푸토바, 슬로바키아 첫 여성 대통령 당선 ",https://twitter.com/_save___/status/1112231378916007937,1,1
2019-03-31,05:49:20,jkjm_5813_,차비랑 굿즈까지 여차여차 다 해서 올콘 간다쳐(당선도잇고몇개는양도라치고) 한 팔십에사 백만원만 잇으면 되나??얼마정도 빼둬야되는것이여..,https://twitter.com/jkjm_5813_/status/1112230377337180160,0,0
2019-03-31,05:47:39,withmoonpa,"열우당 때나 마찬가지로 민주당 국개들은 더러의 국회의원만 빼고 천년 만년 국회의원되는 것이 목표일뿐 국가와 국민은 말로만 떠들지 저들의 맘속엔 자기들이 주권자인 국민을 대표한다는 생각은 아예 없음, 오직 다음에 또 당선될 생각만 한다고 봐도 과언이 아님.",https://twitter.com/withmoonpa/status/1112229952592592896,5,4
2019-03-31,05:40:59,plz_honeymoon,"ㅣ훟후 반장림,,저애탐라의,, 강제 반장으루 당선되셧습니다.... 잘부탁드려욧... ",https://twitter.com/plz_honeymoon/status/1112228273180692481,0,1
2019-03-31,05:37:00,chaechaess1204,머스터 당선이라서 티켓팅할때 받는 스트레스는 안받을거 같아서 좋긴 한데... 내가 당선이 될지 안될지......하아 되게 막 슬프고 그런 느낌... 당선되면 펑펑 울거 같다.,https://twitter.com/chaechaess1204/status/1112227272163917825,0,0
2019-03-31,05:35:47,1993_yoon,"1명 1장……ㅜㅜ 당선하는 공연도 1개만일까? 일본의 경우운이 좋으면 2공연 당선할 때도 있지만,,, ",https://twitter.com/1993_yoon/status/1112226966503985152,0,2
2019-03-31,05:34:24,NotiqueM,슬로바키아 '첫 여성 대통령' 카푸토바 당선 ,https://twitter.com/NotiqueM/status/1112226619433893888,0,0
2019-03-31,05:30:36,headlinejeju,"제7회 제주4.3평화문학상, 김병심 시인 '눈 살 때의 일' 당선 소설.논픽션 부문은 당선작 못내",https://twitter.com/headlinejeju/status/1112225660238352384,0,1
2019-03-31,05:25:45,SantanaLopez_kr,(너 울어?) 너무 행복해서. (작년에 내가 그랬잖아. 너도 나도 다 솔로면 사귀자고 말이야. 내 선거운동을 방해 할 논란이 생긴다면 내 요정에게 소원을 빌어 당선되게 해달라고 할게) 너 그 피콜로가 요정이라고 생각해?,https://twitter.com/SantanaLopez_kr/status/1112224441449091072,0,0
2019-03-31,05:23:15,lovemyself_db,그래 어쩌면 광탈보단 당선 안된게 포기는 쉬울지도..(일콘을 겪어봤을 때 사실 내 노력으로 무슨 수도 쓰지 못한 채 미당선을 받아들이는 것도 힘들긴 했다만 ) 제도가 변경된 사유가 있는거니 모쪼록 탈없이 잘 진행되길. 운이 있다면 나도 당첨 될 수 있는거고!! 난 날 믿어 @BTS_twt,https://twitter.com/lovemyself_db/status/1112223813423370240,29,36
2019-03-31,05:14:42,seojuho,"""저 권영길 오늘 여영국 후보 지지를 선언합니다. 여영국 후보 지지를 선언하는 저 권영길의 눈에 손석형 후보가 밟힙니다. 그럼에도 불구하고 자유한국당 당선만은 막아야겠다는 오직 하나의 이유 때문.. 성산구민 여러분 진보정치1번지 창원의 자존심을 꼭 지켜주십시오"" #창원성산 #여영국_권영길",https://twitter.com/seojuho/status/1112221658188660736,60,55
2019-03-31,04:54:56,SelinJimin1013,"내운을 믿자 하하 요실금취켓팅안할생각에 신나긴하는데 당선안되면 개퓬싸,,,",https://twitter.com/SelinJimin1013/status/1112216686847905792,0,0
2019-03-31,04:53:31,pamp0519,"댓글조작 탄핵조작으로 당선 대통령, 문재인~~ㅋ~~ ",https://twitter.com/pamp0519/status/1112216330797608960,0,1
2019-03-31,04:49:44,jimbbi,여튼 당선 기원.... 당선 되게 해주세요...,https://twitter.com/jimbbi/status/1112215375511343104,0,0
2019-03-31,04:47:03,theRealAnze,이런 반응이 보기가 싫으면 민주당이 잘해야하는데 당선+국회여당 찍어놓고서 실망만 안겨주니,https://twitter.com/theRealAnze/status/1112214701109211136,1,0
2019-03-31,04:44:22,jimbbi,진짜 하루만이라도 당선되게 해주세요... 이틀 다 되면 진짜 진짜 좋겠지만...,https://twitter.com/jimbbi/status/1112214027512369152,0,0
2019-03-31,04:44:00,jimbbi,진짜 당선만 되게 해주세요...,https://twitter.com/jimbbi/status/1112213935388684288,0,0
